CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
b'Japanese hotel',b'Hotel and Japanese hotel',50,17850,8925,2012-03-17 12:00:00,2012-03-20 12:00:00,3,2012-03-21,2012-06-30,101.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,tokai,shizuoka,shizuoka,8671c9e5ac87035c377d5cd8672e7007
b'Delivery service',b'Delivery service',79,16800,3480,2012-03-17 12:00:00,2012-03-20 12:00:00,3,,,,,,,,,,,,,kanto,tokyo,tokyo_tachikawa,b2615ae295c8295987d6e04f0eff131f
b'Lesson',b'Lesson',72,48460,13560,2012-03-14 12:00:00,2012-03-18 12:00:00,4,,,,,,,,,,,,,kanto,tokyo,tokyo_ebisu,281c62200801701763f9f2faf8e421ea
b'Hair salon',b'Hair salon',54,12600,5700,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-09-28,177.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,hyogo,hyogo,37901f81fb4453c9319ffe4ebdbbb1a9
b'Food',b'Food',57,7000,2980,2012-03-13 12:00:00,2012-03-18 12:00:00,5,2012-03-19,2012-07-01,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,6c0f9f102cb94903a2349d056a308a3b
b'Food',b'Food',73,1890,500,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,4f60a65c9ce90823798698de9d2bcb4a
b'Delivery service',b'Delivery service',0,3500,3500,2012-03-15 12:00:00,2012-03-18 12:00:00,3,,,,,,,,,,,,,kanto,tokyo,tokyo_ginza,650d9523664cbd87113295dbce3b62fe
b'Japanese hotel',b'Hotel and Japanese hotel',50,7350,3675,2012-03-25 12:00:00,2012-03-27 12:00:00,2,2012-04-01,2012-09-22,174.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,kyusyu,ooita,ooita,853b9329379cc23c9bbfc0a95ccf9de8
b'Food',b'Food',58,950,398,2012-03-20 12:00:00,2012-03-23 12:00:00,3,2012-03-24,2012-08-20,149.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tyugoku,hiroshima,hiroshima,18a10c762b205e8b9e2f1e4bcf648ced
b'Food',b'Food',51,2000,980,2012-03-19 12:00:00,2012-03-22 12:00:00,3,2012-03-23,2012-09-17,178.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,hokkaido,hokkaido,hokkaido,6ebba218dd562b91089aab59a805a9af
b'Food',b'Food',50,4500,2250,2012-03-18 12:00:00,2012-03-22 12:00:00,4,2012-03-26,2012-09-17,175.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,aichi,aichi,3b7d293ba8ba34e5647bf13153079f03
b'Food',b'Food',50,3980,1980,2012-03-16 12:00:00,2012-03-21 12:00:00,5,2012-03-22,2012-09-16,178.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,05e33d16f44d6f8d7beed6c8630a286b
b'Food',b'Food',50,3980,1980,2012-05-17 12:00:00,2012-05-23 12:00:00,6,2012-05-24,2012-11-18,178.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,53289763d56a1059dc3ec226f3c6b879
b'Lesson',b'Lesson',74,76650,19800,2012-03-17 12:00:00,2012-03-20 12:00:00,3,2012-03-21,2012-09-15,178.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,1cf40378ba96ed18dda590fc843c5076
b'Japanese hotel',b'Hotel and Japanese hotel',50,14900,7450,2012-03-17 12:00:00,2012-03-21 12:00:00,4,2012-03-22,2012-06-29,99.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,tohoku,hukushima,hukushima,b86c3fd72ba55dd1d6d4e7a23b74be43
b'Food',b'Food',59,1710,690,2012-03-17 12:00:00,2012-03-22 12:00:00,5,2012-03-23,2012-09-17,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,acde0652dcbbb08d762c9612313f8abc
b'Food',b'Food',66,5440,1800,2012-06-13 12:00:00,2012-06-20 12:00:00,7,2012-06-21,2012-09-13,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,0fef11605bf87c556bf21f435f504651
b'Relaxation',b'Relaxation',68,6300,1980,2012-03-19 12:00:00,2012-03-23 12:00:00,4,2012-03-24,2012-06-21,89.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,kanto,chiba,chiba,a8af52358eab925fba9fdabbdb9e5a3c
b'Delivery service',b'Delivery service',53,2140,990,2012-03-17 12:00:00,2012-03-20 12:00:00,3,,,,,,,,,,,,,kyusyu,hukuoka,hukuoka,82389c5be978c2ac2f7bdfab74a4f67e
b'Food',b'Food',50,7800,3900,2012-03-22 12:00:00,2012-03-28 12:00:00,6,2012-03-29,2012-09-22,177.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,73e49dd1e9d8226ece3f94f792a1489f
b'Lesson',b'Lesson',74,76650,19800,2012-03-17 12:00:00,2012-03-20 12:00:00,3,2012-03-21,2012-09-15,178.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,saitama,saitama,7b1f3135a63e368a4121033cd6a28d0e
b'Delivery service',b'Delivery service',54,2140,980,2012-03-19 12:00:00,2012-03-22 12:00:00,3,2012-03-23,2012-08-13,143.0,,,,,,,,,,kansai,osaka,osaka_minami,4742c47765ac172f97055e5a50816700
b'Japanese hotel',b'Hotel and Japanese hotel',50,18900,9450,2012-03-13 12:00:00,2012-03-16 12:00:00,3,2012-03-17,2012-07-20,125.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,tyugoku,tottori,tottori,d4cc853809d2bc456f386c2cfc624a11
b'Food',b'Food',50,7800,3900,2012-04-17 12:00:00,2012-04-22 12:00:00,5,2012-04-23,2012-10-18,178.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,845105056cb4075a9e8cd7b11ef37e82
b'Food',b'Food',51,3069,1500,2012-03-18 12:00:00,2012-03-22 12:00:00,4,2012-03-25,2012-08-19,147.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,kansai,kyoto,kyoto,ec650d41484d007fca8fcd7bd2e15a12
b'Food',b'Food',50,19940,9900,2012-03-13 12:00:00,2012-03-19 12:00:00,6,2012-03-21,2012-09-14,177.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,42516563f617266a550bebee08760c2e
b'Food',b'Food',72,10098,2800,2012-03-15 12:00:00,2012-03-20 12:00:00,5,2012-03-21,2012-09-01,164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,f5b429643d806f7ea79afac96fd597dc
b'Food',b'Food',59,2420,980,2012-03-15 12:00:00,2012-03-20 12:00:00,5,2012-03-21,2012-09-01,164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,71545b064df321ea03c2159772534f0b
b'Food',b'Food',50,3050,1500,2012-03-18 12:00:00,2012-03-22 12:00:00,4,2012-03-25,2012-08-19,147.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,kansai,kyoto,kyoto,8b2d9ba1fc282105461ea9c924ed37d2
b'Food',b'Food',50,3910,1950,2012-04-11 12:00:00,2012-04-15 12:00:00,4,2012-04-16,2012-09-15,152.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,tokai,aichi,aichi,2c0f759b9e5b81a92ed09c130169f224
b'Hotel',b'Hotel and Japanese hotel',50,17800,8900,2012-03-16 12:00:00,2012-03-20 12:00:00,4,2012-03-21,2012-06-30,101.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,tokai,aichi,aichi,c63e232cbc6b37bc62b823e2bf4c3f6e
b'Food',b'Food',50,19940,9900,2012-06-12 12:00:00,2012-06-19 12:00:00,7,2012-06-20,2012-11-15,148.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,dca0bc4934b7d4c7815d35ef4fd255f0
b'Food',b'Food',52,6300,2980,2012-03-19 12:00:00,2012-03-24 12:00:00,5,2012-03-26,2012-07-31,127.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,kanto,tokyo,tokyo_ginza,7d97d099117baf53820bdc89432e9a84
b'Food',b'Food',50,4500,2250,2012-03-15 12:00:00,2012-03-19 12:00:00,4,2012-03-20,2012-08-15,148.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,kansai,osaka,osaka_kita,6358e3bbb3d7c4fa88d9c4123e8f42c9
b'Food',b'Food',50,10200,5000,2012-03-14 12:00:00,2012-03-20 12:00:00,6,2012-03-21,2012-09-15,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,9e30f330522d6999a8500d279ef9626f
b'Food',b'Food',50,5250,2625,2012-03-26 12:00:00,2012-03-30 12:00:00,4,2012-04-20,2012-08-31,133.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,hukuoka,hukuoka,61becc1b577b624b3ac6646163a3bde5
b'Spa',b'Spa',84,50000,7800,2012-03-13 12:00:00,2012-03-20 12:00:00,7,2012-03-21,2012-05-19,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokushinetu,niigata,niigata,b5dd223adfac5d26f12a5ec741ff4296
b'Japanese hotel',b'Hotel and Japanese hotel',50,17850,8925,2012-03-18 12:00:00,2012-03-20 12:00:00,2,2012-03-22,2012-05-30,69.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,hokushinetu,toyama,toyama,2b8972c94ee02b0b1ff83d3b36511f59
b'Food',b'Food',50,2700,1350,2012-03-19 12:00:00,2012-03-24 12:00:00,5,2012-03-25,2012-09-19,178.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,kanto,tokyo,tokyo_ginza,1dfb7cc88be25a8f7b435cd988859ebf
b'Leisure',b'Leisure',50,4500,2250,2012-03-15 12:00:00,2012-03-18 12:00:00,3,2012-04-01,2012-07-31,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_kawasaki,fa45810d3703085ef238a37708ac8b44
b'Food',b'Food',50,2700,1350,2012-04-13 12:00:00,2012-04-18 12:00:00,5,2012-04-19,2012-10-14,178.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,kanto,tokyo,tokyo_ginza,d1256b634809007280e697b6e6d215e2
b'Food',b'Food',51,6380,3100,2012-03-16 12:00:00,2012-03-22 12:00:00,6,2012-03-23,2012-09-16,177.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shibuya,1d0d698b441c386a3cab3cedb2675f0a
b'Food',b'Food',64,6575,2350,2012-03-13 12:00:00,2012-03-18 12:00:00,5,2012-03-19,2012-05-31,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,95a113b2f078cef170660473c9d83947
b'Food',b'Food',50,8000,4000,2012-03-16 12:00:00,2012-03-21 12:00:00,5,2012-03-22,2012-09-15,177.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,kanto,tokyo,tokyo_ebisu,2a696879bede6aa19640c08e1602b23e
b'Food',b'Food',54,11000,4980,2012-03-13 12:00:00,2012-03-18 12:00:00,5,2012-03-19,2012-09-13,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,971d823f1df7e0d14205d278c70fcfe5
b'Food',b'Food',51,9240,4500,2012-03-15 12:00:00,2012-03-21 12:00:00,6,2012-03-22,2012-09-16,178.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,c0b3d336a95f05f0ccfd1a3efd655673
b'Food',b'Food',51,5197,2500,2012-03-23 12:00:00,2012-03-29 12:00:00,6,2012-03-30,2012-09-23,177.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,cea56a46fa5445ba40e78dafe157e12e
b'Food',b'Food',60,2500,1000,2012-03-19 12:00:00,2012-03-24 12:00:00,5,2012-03-25,2012-07-21,118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,7542225ff2a3cf63765d5f6ba3474345
b'Hotel',b'Hotel and Japanese hotel',55,10450,4700,2012-03-13 12:00:00,2012-03-17 12:00:00,4,2012-03-18,2012-07-31,135.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_yokohama,524a3d2145264464cdf62f68b4c2a6ca
b'Food',b'Food',50,3450,1700,2012-03-14 12:00:00,2012-03-19 12:00:00,5,2012-03-20,2012-09-14,178.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,ea5534e954b4366da46e65fb156c0fa1
b'Food',b'Food',50,6500,3250,2012-04-02 12:00:00,2012-04-07 12:00:00,5,2012-04-08,2012-10-03,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,1af166d6a31127de8604811c9f0ba00c
b'Food',b'Food',57,7000,2980,2012-03-14 12:00:00,2012-03-19 12:00:00,5,2012-03-20,2012-09-14,178.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,kanto,tokyo,tokyo_ginza,b466b66dd9b54682231b07c2563cf042
b'Food',b'Food',50,6500,3250,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,d515516256d34143b083d9cf0112cda8
b'Food',b'Food',50,4500,2250,2012-03-14 12:00:00,2012-03-19 12:00:00,5,2012-03-20,2012-08-15,148.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,kanto,tokyo,tokyo_shinjuku,7f2f04743c06e200cf526210abc8f72f
b'Food',b'Food',50,2920,1460,2012-03-18 12:00:00,2012-03-23 12:00:00,5,2012-03-24,2012-06-30,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,0fae1c2368612b41fe8b073fa20cac0f
b'Food',b'Food',51,7150,3500,2012-03-14 12:00:00,2012-03-20 12:00:00,6,2012-03-22,2012-05-31,70.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,2b53bc7ee710e8184d7e1049162d5868
b'Food',b'Food',50,6500,3250,2012-03-28 12:00:00,2012-03-31 12:00:00,3,2012-04-16,2012-07-31,106.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shibuya,434b6954171b8dc7d4ecca26e9ff5986
b'Hotel',b'Hotel and Japanese hotel',53,8950,4150,2012-04-02 12:00:00,2012-04-06 12:00:00,4,2012-04-07,2012-08-31,146.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_yokohama,a7548e90433e3748fb21fbc1f67ca91b
b'Food',b'Food',50,4500,2250,2012-03-18 12:00:00,2012-03-22 12:00:00,4,2012-03-25,2012-08-18,146.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,kanto,tokyo,tokyo_shinjuku,1d3c5854c1ceff82a7c42e889f4179ff
b'Hotel',b'Hotel and Japanese hotel',55,10450,4700,2012-04-16 12:00:00,2012-04-20 12:00:00,4,2012-04-21,2012-08-31,132.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_yokohama,be0bbe102afb9d61470785d829f65275
b'Food',b'Food',50,6500,3250,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-06-30,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,3f48568ed8bcea5e7f5fe76c0ba7b36b
b'Food',b'Food',60,35000,13800,2012-03-13 12:00:00,2012-03-19 12:00:00,6,2012-03-21,2012-08-17,149.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,kanto,tokyo,tokyo_akasaka,f8bda19423c8b93665ccd376b2d1d5f1
b'Food',b'Food',56,5000,2200,2012-06-09 12:00:00,2012-06-16 12:00:00,7,2012-06-17,2012-09-15,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,46559fd408fd0f7578c56cbfb9606b89
b'Japanese hotel',b'Hotel and Japanese hotel',50,34650,17325,2012-03-14 12:00:00,2012-03-17 12:00:00,3,2012-03-18,2012-07-13,117.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,hokushinetu,nagano,nagano,a9d669f728befb2b1181d642b8d4b6d8
b'Hotel',b'Hotel and Japanese hotel',58,9000,3750,2012-03-13 12:00:00,2012-03-16 12:00:00,3,2012-03-18,2012-05-31,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,shizuoka,shizuoka,75b9c761119c2758e643a28d49a1d217
b'Food',b'Food',50,5000,2480,2012-04-14 12:00:00,2012-04-19 12:00:00,5,2012-04-20,2012-07-31,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,fb77690d650d197de3202e224486007f
b'Food',b'Food',50,2010,1000,2012-03-16 12:00:00,2012-03-21 12:00:00,5,2012-03-22,2012-08-31,162.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,c41286f8c7e75d338c79a4b5023a1013
b'Food',b'Food',50,17220,8600,2012-03-14 12:00:00,2012-03-20 12:00:00,6,2012-03-21,2012-06-18,89.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,kanto,tokyo,tokyo_akasaka,01280b73f8020c91997d182bdc8a2795
b'Food',b'Food',51,20160,9800,2012-06-13 12:00:00,2012-06-20 12:00:00,7,2012-06-21,2012-09-15,86.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,kanto,tokyo,tokyo_akasaka,8ea9a399ef134138829f834197acf34b
b'Hotel',b'Hotel and Japanese hotel',50,3600,1800,2012-03-13 12:00:00,2012-03-16 12:00:00,3,2012-04-01,2012-08-31,152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ebisu,823db6e0424acd98c3045ae7ffaca82c
b'Food',b'Food',50,7500,3750,2012-03-13 12:00:00,2012-03-17 12:00:00,4,2012-03-18,2012-08-16,151.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,kyusyu,hukuoka,hukuoka,9541336dd16572b921c21e47f5b685cc
b'Food',b'Food',55,9000,3980,2012-03-14 12:00:00,2012-03-20 12:00:00,6,2012-03-21,2012-08-03,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_akasaka,a0ac00040836d141954b6dd2c1d87d6a
b'Hotel',b'Hotel and Japanese hotel',50,7990,3980,2012-03-17 12:00:00,2012-03-20 12:00:00,3,2012-03-21,2012-05-31,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,shizuoka,shizuoka,a10fbf3a2f6f014072fe6ab8440c5628
b'Food',b'Food',50,5000,2480,2012-03-15 12:00:00,2012-03-21 12:00:00,6,2012-03-22,2012-09-16,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,17804aabff6ece0d78d31cbef527120c
b'Food',b'Food',50,5400,2700,2012-03-19 12:00:00,2012-03-25 12:00:00,6,2012-03-27,2012-06-30,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,dabc564aace49fd4ced6166994ca6e22
b'Food',b'Food',50,5400,2700,2012-04-16 12:00:00,2012-04-21 12:00:00,5,2012-04-23,2012-08-31,130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,e7fb7ef24da078b8938684f42f8aeade
b'Japanse guest house',b'Hotel and Japanese hotel',50,14700,7350,2012-03-18 12:00:00,2012-03-20 12:00:00,2,2012-04-09,2012-06-30,82.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,kansai,hyogo,hyogo,cb1b13e584d0249099aef15e16600d2e
b'Food',b'Food',50,4000,1980,2012-03-19 12:00:00,2012-03-24 12:00:00,5,2012-03-25,2012-09-19,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,63310ad3c47412e5f1c38d25f480cd3d
b'Food',b'Food',57,4500,1900,2012-03-15 12:00:00,2012-03-20 12:00:00,5,2012-03-21,2012-08-17,149.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,kanto,tokyo,tokyo_ikebukuro,0cdf13e1b487c71ea380ba96ca086fe7
b'Hotel',b'Hotel and Japanese hotel',50,7840,3920,2012-03-17 12:00:00,2012-03-19 12:00:00,2,2012-03-20,2012-06-30,102.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kyusyu,hukuoka,hukuoka,55ee714f5b88a02438b6d8d683c11e82
b'Food',b'Food',58,2400,998,2012-03-19 12:00:00,2012-03-25 12:00:00,6,2012-03-26,2012-09-20,178.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,c3c337baf5dd9bb5612da1043c5d1373
b'Japanse guest house',b'Hotel and Japanese hotel',50,18000,9000,2012-03-19 12:00:00,2012-03-21 12:00:00,2,2012-04-01,2012-06-30,90.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kansai,hyogo,hyogo,8ef9bcd610f6ed989da011036e8555b5
b'Food',b'Food',56,2280,999,2012-03-13 12:00:00,2012-03-18 12:00:00,5,2012-03-19,2012-09-13,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,210bc4e673157a5a6140fcf1f71eb3f0
b'Delivery service',b'Delivery service',50,5800,2900,2012-03-16 12:00:00,2012-03-19 12:00:00,3,,,,,,,,,,,,,kanto,kanagawa,kanagawa_yokohama,06dfbceba5592006cbd1d65994ea882d
b'Food',b'Food',64,5000,1800,2012-03-17 12:00:00,2012-03-22 12:00:00,5,2012-03-23,2012-09-17,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,6d66396b2ca91263a7a7d338e05e1cef
b'Food',b'Food',57,3230,1380,2012-03-16 12:00:00,2012-03-21 12:00:00,5,2012-03-22,2012-08-31,162.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,498873710c49fb646f5aa5f2468d1df0
b'Food',b'Food',50,4900,2450,2012-03-15 12:00:00,2012-03-20 12:00:00,5,2012-03-21,2012-09-15,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,0458325cbc8a52a1770541382e338cb2
b'Delivery service',b'Delivery service',50,8280,4140,2012-03-16 12:00:00,2012-03-20 12:00:00,4,,,,,,,,,,,,,kanto,kanagawa,kanagawa_yokohama,d84e0a5ccb70e9025d1d644302f60170
b'Food',b'Food',64,5880,2100,2012-03-13 12:00:00,2012-03-18 12:00:00,5,2012-03-19,2012-09-13,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_yokohama,dff65c806408ce085db1266cb4cb0181
b'Japanese hotel',b'Hotel and Japanese hotel',50,20000,9999,2012-03-15 12:00:00,2012-03-17 12:00:00,2,2012-03-18,2012-07-20,124.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,tokai,mie,mie,bc720dd17fc6030507abe6abefecb4ba
b'Hotel',b'Hotel and Japanese hotel',50,3600,1800,2012-03-27 12:00:00,2012-03-30 12:00:00,3,2012-03-31,2012-08-31,153.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ebisu,5ebdcfc86bc1775ee8cc4a41bfd8ae03
b'Hotel',b'Hotel and Japanese hotel',50,3600,1800,2012-04-14 12:00:00,2012-04-17 12:00:00,3,2012-04-18,2012-08-31,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ebisu,f004fda7f248fb350e5213197adfbd09
b'Hotel',b'Hotel and Japanese hotel',59,34800,14000,2012-03-15 12:00:00,2012-03-19 12:00:00,4,2012-03-20,2012-07-12,114.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,kanto,tokyo,tokyo_ebisu,5ba6ec911c9848a13b6ab3111a7f9cc2
b'Japanese hotel',b'Hotel and Japanese hotel',50,24000,12000,2012-03-31 12:00:00,2012-04-02 12:00:00,2,2012-04-03,2012-07-13,101.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,tokai,mie,mie,0407b7e4396cd19e68505d8f267e6c05
b'Hotel',b'Hotel and Japanese hotel',59,34800,14000,2012-04-15 12:00:00,2012-04-18 12:00:00,3,2012-04-19,2012-08-31,134.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,kanto,tokyo,tokyo_ebisu,a8b0afc3fa7599dbeda5323bdf09f366
b'Food',b'Food',51,4100,1980,2012-03-22 12:00:00,2012-03-27 12:00:00,5,2012-04-01,2012-09-06,158.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ginza,272ce8f6e47582bd2b234d5d665b5e9c
b'Japanese hotel',b'Hotel and Japanese hotel',50,13960,6980,2012-03-17 12:00:00,2012-03-20 12:00:00,3,2012-03-21,2012-07-31,132.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,tokai,aichi,aichi,23e83a8a385f6497385bc466dbf9bb06
